Customer_ID,TotalSpending,Recency,Frequency
15892,128.2,669,38
15893,305.28000000000003,481,1
15894,258.25,253,37
15895,179.17,149,11
15897,208.59,194,22
15898,4996.45,1,619
15899,56.25,368,4
15900,886.5699999999999,23,126
15901,687.72,16,164
15902,145.01,380,18
15903,8939.84,9,116
15904,164.68,8,30
15905,114.69,543,22
15906,2530.19,19,201
15907,882.72,3,226
15908,758.62,490,40
15909,191.94,173,7
15910,2661.17,0,620
15911,1700.24,623,258
15912,1074.7,178,95
15913,6.300000000000001,534,1
15914,205.99,378,13
15915,364.45,401,113
15916,3145.2400000000002,16,306
15917,530.17,247,142
15918,582.88,190,61
15919,525.69,19,122
15920,569.14,154,107
15921,775.26,172,79
15922,369.5,373,11
15923,127.08,372,21
15924,102.82,731,15
15925,207.15,194,12
15926,134.44,542,7
15927,106.54,647,15
15928,293.53,656,11
15929,594.0,644,1
15930,426.63,67,21
15931,239.9,428,14
15932,2495.87,4,115
15933,1107.46,21,74
15934,2190.66,417,29
15935,416.86,239,12
15936,282.79,379,19
15937,145.35,64,7
15938,734.81,112,39
15939,9060.39,89,161
15940,35.8,311,1
15941,405.0,637,6
15942,337.44,133,14
15943,271.28999999999996,649,12
15944,2164.24,276,38
15945,646.27,365,28
15946,2304.18,502,26
15947,1708.24,82,29
15948,1509.0900000000001,8,95
15949,364.72,16,19
15950,7120.91,31,393
15951,1013.17,8,59
15952,781.91,33,84
15953,3440.3399999999997,15,167
15954,190.75,589,20
15955,8085.9800000000005,24,342
15956,617.6,551,18
15957,921.25,31,146
15958,462.12,74,65
15959,542.89,682,71
15960,410.95,374,26
15961,451.28999999999996,379,42
15962,289.48,449,55
15963,470.76,19,28
15964,269.21000000000004,663,20
15965,2771.94,17,332
15966,426.53000000000003,450,27
15967,2966.0,23,480
15968,404.55,388,80
15969,1127.05,2,35
15970,1017.32,303,24
15971,5902.83,17,42
15972,1769.33,456,139
15973,680.62,366,11
15974,3442.15,39,176
15975,371.01,84,24
15976,1694.41,165,378
15977,1054.73,17,65
15978,3279.42,77,129
15979,329.22,602,22
15980,6543.68,88,115
15981,9362.77,24,288
15982,324.51,605,45
15983,3110.37,22,258
15984,8393.02,2,700
15985,2715.28,123,104
15986,354.42,30,25
15987,1535.99,12,169
15988,738.89,19,120
15989,368.31,375,86
15990,1997.75,44,177
15991,150.55,534,6
15992,896.6,3,54
15993,2777.67,8,543
15994,1175.68,54,108
15995,694.54,414,110
15996,1386.4,88,173
15998,8274.14,36,1425
15999,20.4,735,1
16000,12393.7,2,9
16001,583.39,381,29
16002,169.21,625,42
16003,5613.83,29,203
16004,2146.39,474,90
16005,2365.4900000000002,12,484
16006,332.82,211,78
16007,3053.06,47,657
16008,5339.13,23,253
16009,972.11,22,82
16010,1694.86,245,289
16011,5601.01,8,425
16012,2978.59,35,239
16013,56078.44,3,216
16014,1100.28,37,275
16015,704.55,3,181
16016,2083.4,3,297
16017,1545.58,47,130
16018,698.13,39,56
16019,17329.16,46,403
16020,851.01,16,46
16021,487.03,395,126
16022,602.63,260,71
16023,719.81,46,101
16024,483.99,12,85
16025,439.65999999999997,29,28
16026,236.09,43,32
16027,2048.36,91,35
16028,82.2,595,5
16029,117763.62,38,370
16030,331.24,309,29
16031,547.9,92,98
16032,1965.72,456,210
16033,10608.81,5,1359
16034,911.3199999999999,196,56
16035,217.73,560,21
16036,2556.84,87,140
16037,1509.34,269,71
16038,471.78000000000003,7,26
16039,456.4,423,32
16040,2416.9,65,125
16041,3166.4,30,6
16042,2245.32,22,129
16043,1856.5900000000001,37,73
16044,340.84000000000003,435,19
16045,3434.9300000000003,119,148
16046,235.78,562,22
16047,107.14,682,1
16048,818.7900000000001,373,36
16049,1852.15,40,485
16050,300.7,173,21
16051,188.44,681,12
16052,362.06,54,34
16053,3634.84,32,194
16054,2111.88,145,122
16055,134.8,220,8
16056,650.75,45,66
16057,3854.85,16,218
16058,62.7,406,2
16059,3053.57,65,391
16060,541.95,400,24
16061,89.65,431,3
16062,2863.45,9,185
16063,335.32,260,23
16064,109.31,725,17
16065,1992.13,365,353
16066,1521.04,16,101
16067,3269.11,562,68
16068,115.73,593,35
16069,457.7,417,25
16070,852.15,22,33
16071,1076.8,44,73
16072,4180.09,288,531
16073,122.39999999999999,297,1
16074,252.5,390,25
16075,736.9300000000001,502,41
16076,2234.73,3,129
16077,2300.4,625,8
16078,362.99,283,39
16079,1352.0,16,21
16080,602.5600000000001,81,30
16081,4278.96,56,368
16082,106.75,670,16
16083,2351.42,100,71
16084,436.18,299,38
16085,2341.03,23,375
16086,2687.73,59,129
16087,1739.92,389,10
16088,1437.43,575,6
16089,263.49,386,47
16090,180.56,624,18
16091,315.06,154,18
16092,1587.94,114,90
16093,17.0,106,1
16094,3695.56,11,196
16095,447.05,456,30
16096,1584.97,264,66
16097,185.04999999999998,240,10
16098,4010.7,87,150
16099,1573.2,50,69
16100,582.64,462,37
16101,3229.16,70,192
16102,1842.14,42,57
16103,6191.71,7,200
16104,2774.46,61,232
16105,2386.19,248,110
16106,108.38,65,6
16107,3204.1600000000003,17,31
16108,2235.92,84,135
16109,939.48,218,31
16110,1781.59,45,430
16111,549.33,428,73
16112,195.73999999999998,143,16
16113,161.38,183,30
16114,135.75000000000003,170,8
16115,2553.8,9,419
16116,612.78,211,34
16117,654.4,189,89
16118,4376.25,652,41
16119,1720.81,8,54
16120,2967.51,59,92
16121,1450.04,57,344
16122,895.62,73,54
16123,307.78,51,16
16124,1772.49,317,82
16125,4292.35,367,287
16126,14644.6,29,382
16127,801.31,39,75
16128,3801.05,17,182
16129,1396.05,407,96
16130,987.48,422,55
16131,9957.42,51,219
16132,664.1999999999999,544,17
16133,22992.260000000002,3,545
16134,2145.34,21,116
16135,819.45,262,39
16136,946.8,59,46
16137,422.7,680,28
16138,910.35,378,37
16139,1111.15,18,57
16140,1433.46,65,64
16141,955.94,88,50
16142,535.34,249,37
16143,4555.08,3,223
16144,175.2,246,1
16145,6805.4400000000005,8,396
16146,946.38,157,41
16147,2398.91,133,136
16148,386.62,296,9
16149,422.22,4,30
16150,4002.17,42,216
16152,1829.04,268,29
16153,5133.49,49,226
16155,796.9,381,48
16156,6188.18,8,261
16157,656.69,15,18
16158,628.32,522,35
16159,1232.79,281,52
16160,1025.44,65,20
16161,12580.06,1,1134
16162,37.4,252,2
16163,2407.98,232,68
16164,822.48,17,34
16165,79.9,505,1
16166,435.83,428,22
16167,1386.1200000000001,414,63
16168,10360.67,10,306
16169,1822.97,8,85
16170,6869.0,50,440
16171,73.2,59,3
16172,1884.55,95,113
16173,1418.32,15,84
16174,2246.75,126,65
16175,1836.44,94,98
16176,2052.69,421,72
16177,2247.31,50,118
16178,612.6,138,25
16179,215.83,60,11
16180,16249.87,100,327
16181,305.54,73,11
16182,9971.65,72,51
16183,1077.81,67,41
16184,1158.79,64,45
16185,644.72,16,40
16186,8718.43,22,505
16187,6911.4400000000005,31,295
16188,1087.66,44,74
16189,215.48,15,11
16190,2723.55,40,119
16191,15677.82,2,232
16192,351.3,735,11
16193,630.43,236,38
16194,308.59999999999997,375,8
16195,323.25,723,16
16196,93.3,488,4
16197,2016.71,469,93
16198,1030.0410000000002,75,33
16199,942.75,392,10
16200,5608.1,4,613
16201,2112.12,3,124
16202,2501.9900000000002,360,124
16203,943.84,58,66
16204,918.71,23,101
16205,1820.1100000000001,30,197
16206,2589.87,54,240
16207,394.38,25,19
16208,3440.45,44,253
16209,4146.78,88,67
16210,33750.97,1,256
16211,1090.59,88,36
16212,1293.71,19,78
16213,159.0,78,6
16214,2038.25,170,98
16215,242.35,80,14
16216,914.9300000000001,267,37
16217,304.25,235,15
16218,3968.67,29,136
16219,40.8,500,1
16221,2019.92,36,239
16222,1272.05,318,145
16223,1087.05,374,123
16224,1616.54,57,116
16225,2859.31,44,300
16226,672.1700000000001,203,31
16227,1027.22,225,34
16228,885.71,385,54
16229,2867.86,87,176
16230,542.03,189,35
16231,1074.47,379,100
16232,2712.97,43,105
16233,1818.31,71,73
16234,333.18,476,15
16235,2053.71,40,115
16236,432.2,78,20
16237,136.65,437,7
16238,63.66,422,6
16239,1492.2,56,35
16240,3718.8,24,135
16241,3992.86,9,962
16242,7404.65,8,672
16243,409.1,33,51
16244,1522.75,211,91
16245,1413.66,23,90
16246,821.35,459,88
16247,114.56,170,16
16248,152.94,61,7
16249,1800.07,52,69
16250,565.24,261,35
16251,128.31,512,20
16252,295.09000000000003,382,21
16253,7272.2,66,297
16254,967.44,378,74
16255,4530.0,16,508
16256,1629.37,266,29
16257,46.95,176,2
16258,11942.52,45,344
16259,340.94,410,85
16260,1035.45,50,18
16261,1041.16,17,163
16262,755.15,378,46
16263,348.16,423,21
16264,823.53,438,63
16265,6935.17,9,337
16266,1757.95,73,109
16267,186.66,591,7
16268,667.65,71,45
16269,717.57,437,53
16270,1141.24,353,54
16271,3397.82,2,299
16272,411.7,116,25
16273,318.34000000000003,648,15
16274,351.75,373,65
16275,2151.11,196,111
16276,2629.3900000000003,176,26
16277,188.69,733,23
16278,1117.84,100,55
16279,5698.28,21,348
16280,238.05,725,16
16281,3424.02,72,39
16282,1307.58,339,33
16283,4350.32,5,582
16284,1018.48,31,133
16285,176.9,646,31
16286,328.95,477,17
16287,1006.98,169,42
16288,129.85,470,7
16289,136.31,462,21
16290,1957.7,464,124
16291,117.72,682,1
16292,1253.76,121,62
16293,4279.2,21,225
16294,126.05000000000001,476,8
16295,1328.55,9,79
16296,1313.67,626,74
16297,301.9,268,20
16298,1085.7,22,47
16299,193.65,477,12
16300,1367.32,430,238
16301,107.33,736,6
16302,233.22,126,11
16303,7928.27,25,286
16304,381.66,694,25
16305,361.21999999999997,138,22
16306,1124.72,213,67
16307,1194.92,429,75
16308,5120.0,37,7
16309,706.57,106,42
16310,460.08,414,28
16311,616.26,17,37
16312,171.15,432,10
16313,274.15000000000003,3,16
16314,1491.4,389,62
16315,402.71,330,23
16316,5744.91,64,297
16317,2192.51,119,117
16318,328.15,35,19
16319,404.40000000000003,217,3
16320,5628.99,172,241
16321,604.5500000000001,72,23
16322,326.75,1,37
16323,353.66,196,4
16324,408.59000000000003,128,111
16325,3597.5,46,138
16326,4721.25,5,467
16327,10159.64,14,877
16328,310.83,563,16
16329,1664.92,427,104
16330,625.38,17,117
16331,2037.7,432,34
16332,2000.01,28,197
16333,26626.8,7,45
16334,263.73,492,54
16335,2753.52,551,361
16336,3517.69,420,68
16337,151.05,36,10
16338,214.79999999999998,157,11
16339,94.05,284,18
16340,1496.24,107,357
16341,3850.79,24,158
16342,322.41,75,15
16343,614.12,16,78
16344,842.42,158,46
16345,1178.79,44,108
16346,224.51,385,15
16347,3442.96,11,342
16348,1744.42,32,253
16349,53.5,290,9
16350,2253.89,21,122
16351,3330.0299999999997,332,187
16352,494.44,17,28
16353,9795.460000000001,3,173
16354,1119.46,63,140
16355,416.35,375,48
16356,415.87,197,59
16357,868.37,33,47
16358,2919.65,1,154
16359,2697.75,7,125
16360,3450.41,4,636
16361,891.21,9,104
16362,922.16,32,90
16363,109.36000000000001,53,5
16364,705.79,11,52
16365,3167.34,17,124
16366,1548.1299999999999,18,78
16367,1350.48,37,223
16368,621.44,2,90
16369,2656.56,18,169
16370,1301.91,82,221
16371,157.2,448,11
16372,1290.31,33,315
16373,309.49,382,29
16374,1723.4,66,346
16375,104.0,470,13
16376,974.96,8,122
16377,1308.48,267,10
16378,362.95,247,23
16379,2157.4,4,108
16380,1743.1499999999999,61,31
16381,247.85,395,61
16382,353.1,408,44
16383,2896.69,74,400
16384,1358.95,89,81
16385,881.35,60,114
16386,1068.16,28,139
16387,882.46,322,87
16388,186.05,653,13
16389,1382.07,53,34
16390,467.5,536,21
16391,1052.26,400,304
16392,756.7,269,144
16393,5297.77,2,747
16394,1555.34,56,83
16395,3518.41,60,634
16396,137.8,476,8
16397,123.13,628,9
16398,1705.8,154,82
16399,630.22,19,110
16400,3059.85,94,267
16401,6849.15,1,363
16402,293.45,264,57
16403,177.5,312,10
16404,443.05,70,23
16405,167.25,302,5
16406,528.36,18,149
16407,2761.65,12,225
16408,231.93,591,45
16409,5652.74,36,775
16410,130.32,734,5
16411,756.39,19,181
16412,593.19,53,122
16413,522.03,56,68
16414,551.21,21,63
16415,696.76,44,145
16416,2957.88,26,186
16417,35.7,492,1
16418,1028.74,44,156
16419,1463.7,112,90
16420,75.0,396,2
16421,526.27,376,38
16422,61920.87,17,698
16423,346.12,24,18
16424,443.06,191,13
16425,302.7,302,21
16426,1863.76,2,353
16427,241.06,263,9
16428,638.49,413,127
16429,284.55,106,2
16430,1117.94,57,28
16431,623.28,213,76
16432,287.4,64,8
16433,384.52,28,34
16434,2673.69,29,180
16435,1003.0699999999999,512,125
16436,319.14,668,40
16437,301.25,381,21
16438,798.35,5,132
16439,310.70000000000005,722,9
16440,3856.9700000000003,7,307
16441,1019.13,67,85
16442,891.98,1,247
16443,162.24,520,1
16444,3625.88,46,371
16445,583.16,33,180
16446,168472.5,0,3
16447,727.1,135,68
16448,361.12,198,50
16449,707.69,197,40
16450,1505.73,149,43
16451,1013.15,87,65
16452,332.17,630,18
16453,251.71,530,15
16454,30.950000000000003,44,4
16455,3995.57,63,205
16456,6000.94,99,391
16457,208.36,218,9
16458,5690.89,2,381
16459,71.78999999999999,729,5
16460,811.23,28,132
16461,1545.83,177,252
16462,136.0,73,3
16463,1422.4,21,82
16464,1298.66,19,230
16465,746.24,420,48
16466,3767.09,33,336
16467,2869.16,508,24
16468,787.52,74,45
16469,803.9,23,194
16470,2416.85,51,468
16471,1189.98,274,62
16472,789.6,434,39
16473,470.83,164,28
16474,1810.65,7,337
16475,544.3,88,28
16476,350.35,431,24
16477,4094.37,63,246
16478,331.0,25,17
16479,300.83,10,35
16480,769.29,75,53
16481,453.38,682,16
16482,220.62,15,18
16483,139.35,192,19
16484,404.3,173,25
16485,2287.19,77,144
16486,134.36,537,7
16487,209.4,577,35
16488,498.8,33,29
16489,303.7,380,6
16490,205.41000000000003,436,13
16491,1533.16,46,87
16492,385.56,540,23
16493,2132.09,79,111
16494,826.53,296,50
16495,648.26,3,88
16496,2330.77,8,138
16497,6695.28,49,337
16498,100.97,161,15
16499,2578.34,360,144
16500,843.9100000000001,4,34
16501,1191.23,383,199
16502,258.55,620,41
16503,3614.34,106,213
16504,465.88,25,83
16505,777.6,31,4
16506,90.30000000000001,19,3
16507,142.71,572,38
16508,240.95,630,43
16509,363.7,296,13
16510,1777.5,372,112
16511,1760.49,21,304
16513,874.59,4,35
16515,3179.06,52,236
16516,101.69999999999999,30,6
16517,162.7,277,17
16518,959.37,61,68
16519,439.06,25,36
16520,2148.38,186,352
16521,1140.11,415,237
16522,433.36,435,18
16523,11916.33,1,371
16524,306.19,446,53
16525,24151.3,2,353
16526,717.21,171,35
16527,1232.94,81,73
16528,244.41,3,17
16529,1986.8,190,128
16530,48.349999999999994,668,3
16531,2298.33,22,138
16532,8756.64,17,6
16533,1082.81,19,176
16534,635.9,642,36
16535,972.04,5,71
16536,548.12,110,54
16537,23.35,641,4
16538,395.07,541,41
16539,3289.66,2,131
16540,205.75,414,29
16541,424.03,735,38
16542,257.32,53,14
16543,292.21,591,18
16544,376.70000000000005,519,11
16545,689.82,164,8
16546,5307.07,290,88
16547,104.25999999999999,546,25
16548,30.15,599,6
16549,12781.8,10,3093
16550,8813.58,108,755
16551,2237.12,95,88
16552,379.73,242,17
16553,16584.01,163,292
16554,2841.72,42,167
16555,1915.68,35,66
16556,8012.58,66,482
16557,281.85,24,11
16558,13304.11,0,753
16559,175.0,397,17
16560,3048.38,26,199
16561,511.12,5,31
16562,223.85999999999999,476,34
16563,4412.56,53,89
16564,87.8,569,5
16565,773.05,364,11
16566,614.66,15,18
16567,865.6,194,35
16568,1020.9000000000001,427,5
16569,1455.23,3,35
16570,7434.31,15,241
16571,4248.74,26,255
16572,1009.6,127,57
16573,663.61,84,42
16574,1301.78,71,86
16576,540.87,420,33
16577,380.0,666,23
16578,156.6,626,9
16579,295.05,425,14
16581,105.84,182,9
16582,313.62,113,6
16583,297.95,373,18
16584,3156.17,80,82
16585,341.59,593,18
16586,1462.78,248,28
16587,225.15,232,13
16588,1361.28,386,71
16589,612.36,71,44
16590,605.9,400,29
16591,213.5,68,10
16592,7807.91,4,428
16593,1071.1399999999999,50,78
16594,181.09,75,53
16595,1757.75,61,452
16596,458.98,15,24
16597,90.04,4,7
16598,145.04999999999998,285,10
16599,172.8,385,12
16600,2153.41,4,143
16601,677.0,40,69
16602,763.33,36,40
16603,482.47,74,34
16604,432.45,562,12
16605,60.48,724,1
16606,357.66,404,22
16607,5706.87,17,298
16608,1286.6200000000001,453,121
16609,5493.46,15,276
16610,75.66,219,6
16611,1785.13,186,110
16612,3245.43,32,167
16613,618.59,70,30
16614,1179.79,182,49
16615,291.5,626,19
16616,500.42,15,33
16617,151.85,235,5
16618,2647.59,31,96
16619,1938.33,263,116
16620,1758.93,3,94
16621,813.48,51,29
16622,225.4,543,12
16623,1015.24,245,51
16624,810.5699999999999,80,48
16625,1654.03,274,99
16626,4413.1,0,179
16627,322.8,79,20
16628,2318.1,29,125
16629,408.63,73,60
16630,106.80000000000001,407,4
16631,1892.52,481,80
16632,406.4,485,27
16633,2883.1,17,152
16634,1649.81,222,83
16635,473.0,406,25
16636,3802.04,438,73
16637,1154.47,32,69
16638,2380.13,22,138
16639,1747.98,31,81
16640,179.4,397,13
16641,554.5,105,36
16642,1077.45,4,54
16643,923.11,245,55
16644,833.78,177,62
16645,160.39,735,14
16646,678.8,449,29
16647,541.9,169,33
16648,672.8,42,37
16649,306.58000000000004,520,20
16650,1916.11,71,98
16651,136.2,586,6
16652,17550.39,58,275
16653,1212.66,16,69
16654,1484.07,141,74
16655,6423.26,17,590
16656,16833.170000000002,22,141
16657,874.43,9,192
16658,690.83,368,64
16659,39.12,189,2
16660,1879.55,16,24
16661,932.76,540,62
16662,151.05,394,28
16663,165.0,729,1
16664,109.2,569,8
16665,135.39999999999998,362,9
16666,217.71,19,48
16667,567.1800000000001,68,52
16668,862.42,15,53
16669,1348.88,23,156
16670,8030.150000000001,16,485
16671,1692.27,28,6
16672,8134.9400000000005,2,114
16673,171.13,679,19
16674,304.24,54,93
16675,608.86,441,23
16676,2361.9,33,133
16677,880.62,411,47
16678,3109.99,2,163
16679,663.31,366,18
16680,821.45,43,29
16681,1921.84,72,49
16682,1028.0,4,30
16683,320.25,533,18
16684,147142.77,4,718
16685,324.24,61,62
16686,4881.07,47,1028
16687,157.63,390,8
16688,1260.86,1,62
16689,422.59999999999997,75,13
16690,353.03,72,19
16691,178.83,418,11
16692,1914.6999999999998,256,5
16693,1179.48,68,168
16694,98.30000000000001,723,3
16695,191.9,561,35
16696,657.9000000000001,135,10
16697,112.75,241,21
16698,1998.0,226,5
16699,994.6,380,62
16700,8830.77,8,515
16701,9916.73,8,275
16702,1110.83,415,91
16704,664.16,618,54
16705,43515.051,0,691
16706,531.35,37,123
16707,533.41,400,65
16708,656.63,45,27
16709,9056.01,84,302
16710,5921.35,19,909
16711,2868.48,3,33
16712,4232.87,9,521
16713,14115.56,18,1266
16714,1497.33,218,110
16715,625.52,78,28
16716,2149.6800000000003,266,8
16717,6663.68,23,350
16718,3006.08,369,177
16719,3513.62,14,392
16720,758.74,26,140
16721,292.47,262,37
16722,8189.56,17,378
16723,1231.36,91,124
16724,147.35,404,17
16725,1688.26,302,348
16726,2063.88,26,262
16727,1377.77,364,205
16728,1048.28,46,263
16729,7205.33,38,656
16730,743.11,52,82
16731,170.3,648,42
16732,4387.64,31,221
16733,259.68,529,12
16734,646.76,52,52
16735,6217.41,78,294
16736,2956.56,505,143
16737,835.1999999999999,53,2
16738,3.75,297,1
16739,786.43,176,38
16740,226.91,395,32
16741,173.06,625,11
16742,2799.87,46,104
16743,4212.15,29,371
16744,1291.91,11,236
16745,7180.7,86,355
16746,18046.75,4,983
16747,836.06,37,42
16748,3637.33,17,165
16749,4157.88,591,72
16750,623.93,44,95
16751,1764.72,30,25
16752,207.5,372,9
16753,223.92000000000002,58,34
16754,65500.07,372,140
16755,2864.68,114,319
16756,1312.3700000000001,214,79
16757,270.48,318,15
16758,369.34000000000003,65,22
16759,789.79,7,42
16760,228.0,430,17
16761,316.62,96,13
16762,1207.24,19,63
16763,964.6999999999999,198,44
16764,2790.9500000000003,3,700
16765,454.75,294,52
16766,1145.6,273,34
16767,8056.76,30,321
16768,1698.57,47,161
16769,1117.05,260,97
16770,1778.93,57,339
16771,3949.6,33,408
16772,3698.0499999999997,423,68
16773,421.24,57,65
16774,1567.48,67,131
16775,2820.84,10,259
16776,592.51,60,126
16777,1292.18,80,142
16778,245.94,74,16
16779,32809.03,2,1040
16780,596.4,100,96
16781,623.0,372,39
16782,9636.12,10,1683
16783,391.95,436,25
16784,892.33,19,158
16785,533.78,409,35
16786,51.839999999999996,393,1
16787,1017.53,397,112
16788,1928.93,123,478
16789,80.8,8,5
16790,1545.6200000000001,3,93
16791,3957.63,29,681
16792,623.46,282,102
16793,243.84,57,16
16794,2052.7,1,502
16795,2062.41,365,336
16796,305.62,89,18
16797,1802.02,393,398
16798,841.16,554,169
16799,452.78000000000003,432,92
16800,1162.65,11,156
16801,1594.23,163,75
16802,582.61,679,53
16803,332.3,65,24
16804,536.99,23,60
16805,1091.34,173,249
16806,762.16,103,93
16807,2123.88,142,142
16808,288.42,99,23
16809,1727.43,23,259
16810,842.0400000000001,192,34
16811,547.07,4,28
16812,2392.0,360,115
16813,1652.18,8,426
16814,11924.85,14,767
16815,406.02,453,73
16816,417.06,103,28
16817,2560.7,2,141
16818,3349.57,10,189
16819,182.59,465,17
16820,497.61,95,26
16821,113.35,381,7
16822,181.39,686,11
16823,2243.09,227,173
16824,686.24,15,39
16825,1826.89,38,64
16826,341.7,51,22
16827,392.13,393,12
16828,128.5,93,8
16829,513.32,156,27
16830,1207.5,38,75
16831,91.8,564,6
16832,417.61,184,21
16833,2409.04,1,92
16834,898.96,227,48
16835,1456.66,128,82
16836,782.37,39,42
16837,3170.98,31,165
16838,1159.61,197,59
16839,21758.25,8,350
16840,139.85,603,9
16841,4006.06,36,219
16842,1264.19,100,63
16843,19571.43,42,596
16844,614.34,562,32
16845,253.88,618,20
16846,842.41,50,47
16847,614.89,43,37
16848,1411.62,52,85
16849,124.57,186,8
16850,332.41,333,19
16851,342.45,4,20
16852,144.91000000000003,10,9
16854,1408.96,417,75
16855,328.4,23,19
16856,358.49,14,19
16857,352.8,442,11
16858,4292.59,368,127
16859,1932.41,144,110
16860,1610.62,452,43
16861,946.59,59,49
16862,662.33,547,35
16863,834.27,31,47
16864,409.25,434,17
16865,130.95,401,16
16866,207.73999999999998,140,11
16867,76.74000000000001,689,6
16868,384.56,394,50
16869,817.12,22,127
16870,450.15999999999997,469,28
16871,2812.34,22,137
16872,1213.13,77,18
16873,14617.39,4,512
16874,209.89000000000001,379,31
16875,4234.53,67,230
16876,136.01,403,32
16877,846.62,12,156
16878,13.3,84,3
16880,1813.21,30,183
16881,432.0,66,1
16882,705.12,66,39
16883,2246.06,187,267
16884,1070.97,37,74
16885,684.6,15,136
16886,134.0,456,8
16887,658.17,35,101
16888,434.2,400,52
16889,2526.65,194,217
16890,285.41,476,19
16891,1727.94,1,418
16892,754.75,1,137
16893,249.89000000000001,366,87
16894,1306.96,502,187
16895,1102.9,64,163
16896,103.95,555,18
16897,289.78,299,37
16898,885.21,26,251
16899,1695.77,7,173
16900,887.11,16,79
16901,204.26,729,23
16902,1706.88,116,44
16903,1041.75,29,182
16904,4675.36,4,897
16905,4706.77,5,320
16906,1410.92,81,213
16907,1470.89,29,209
16908,252.59,722,20
16909,379.14,72,18
16910,1508.96,4,545
16911,255.25,635,35
16912,4460.51,28,172
16913,423.90999999999997,290,18
16914,183.76,36,30
16915,1543.18,9,74
16916,902.02,23,205
16917,1851.88,276,50
16918,3206.54,49,454
16919,4909.66,156,614
16920,355.45,411,23
16921,409.21,61,88
16922,611.08,572,122
16923,13157.130000000001,12,1083
16924,829.89,21,81
16925,125.65,540,18
16926,1169.6100000000001,371,96
16927,543.05,115,6
16928,3897.5299999999997,80,319
16929,1295.39,3,77
16930,378.89,26,53
16931,5032.22,5,948
16932,412.55,53,133
16933,3099.3,1,282
16934,2083.14,54,141
16935,530.86,381,69
16936,548.29,25,139
16937,196.25,499,49
16938,6995.360000000001,8,824
16939,433.85,488,41
16940,6427.66,52,629
16941,33.0,611,2
16942,1904.99,12,277
16943,1299.49,211,35
16944,101.36,609,7
16945,8548.16,21,474
16946,1222.04,383,75
16947,955.21,235,53
16948,868.77,138,43
16949,1286.27,3,60
16950,3541.77,56,144
16951,1277.75,134,86
16952,795.83,109,87
16953,20.8,30,1
16954,6081.88,0,206
16955,1120.31,184,50
16956,308.74,17,16
16957,416.64,239,16
16958,778.49,435,70
16959,117.35000000000001,87,7
16960,1990.88,38,449
16961,794.56,116,52
16962,251.04,409,15
16963,110.55000000000001,187,7
16964,207.85,733,6
16965,201.19,226,26
16966,2154.97,8,28
16967,319.02,189,21
16968,439.43,4,31
16969,650.41,39,42
16970,71.4,626,2
16971,357.21,38,41
16972,749.0,382,82
16973,127.0,386,6
16974,365.5,522,8
16975,926.12,423,45
16976,251.51999999999998,267,2
16977,496.0,395,28
16978,768.88,77,67
16979,2859.74,3,129
16980,1422.8300000000002,255,106
16982,384.06,60,22
16983,3490.5299999999997,12,231
16984,10350.53,88,1072
16985,10923.16,17,243
16986,4888.75,29,174
16987,2521.4,3,261
16988,382.67,5,20
16989,1133.25,7,12
16990,344.0,218,2
16991,1041.21,421,74
16992,5476.5,10,285
16993,1950.9499999999998,463,28
16996,2123.61,30,75
16997,702.0,288,12
16998,402.0,149,6
16999,484.82,23,23
17000,406.3,396,30
17001,6640.8,0,275
17002,2571.55,85,84
17003,828.21,402,111
17004,2324.36,46,69
17005,622.36,470,18
17006,1635.27,4,129
17007,1120.1,50,67
17008,81.36,429,1
17009,242.06,551,11
17010,195.36,18,11
17011,671.7,30,28
17012,360.61,725,36
17014,583.4300000000001,8,72
17015,1838.6100000000001,28,214
17016,552.4,576,41
17017,12576.99,2,378
17018,2287.7,40,37
17019,3602.29,11,643
17020,935.62,542,69
17021,1182.22,442,48
17022,260.0,31,16
17023,800.18,417,49
17024,95.85,45,3
17025,1349.67,60,37
17026,175.82999999999998,185,5
17027,1310.63,78,178
17028,1593.83,581,95
17029,2137.3,110,29
17030,146.87,63,11
17031,2773.85,11,50
17032,2984.32,547,237
17033,1332.79,86,40
17034,1276.42,16,58
17035,613.59,245,33
17036,176.9,383,12
17037,1267.32,87,75
17038,743.17,30,63
17039,1954.99,604,44
17040,463.25,137,16
17041,1655.2,26,126
17042,1036.58,2,97
17043,2593.65,32,199
17044,11962.3,25,149
17045,827.6800000000001,113,53
17046,1906.07,157,85
17047,2289.23,85,142
17048,2071.68,117,101
17049,9942.53,2,558
17050,4648.59,96,349
17051,706.49,194,155
17052,399.09,28,83
17053,498.48,130,13
17054,1356.33,28,83
17055,232.85,445,26
17056,128.60000000000002,738,8
17057,294.74,596,50
17058,1179.89,81,62
17059,4864.57,29,721
17060,234.24,266,5
17061,5232.2300000000005,73,99
17062,889.75,313,121
17063,3638.53,21,205
17064,855.45,58,61
17065,194.7,637,12
17066,228.34,726,18
17067,454.54,724,13
17068,8987.68,12,996
17069,5517.2300000000005,28,284
17070,437.42,114,103
17071,3793.71,28,211
17072,273.35,625,21
17073,1446.09,17,174
17074,203.05,562,4
17075,2236.63,17,199
17076,1242.75,36,50
17077,306.0,578,1
17078,378.2,36,28
17079,118.80000000000001,78,2
17080,957.53,22,33
17081,949.39,25,207
17082,4732.03,33,170
17083,4049.79,109,115
17084,5001.21,35,281
